appid,name,release_date,required_age,price,dlc_count,header_image,windows,mac,linux,metacritic_score,recommendations,supported_languages,full_audio_languages,publishers,positive,negative,average_playtime_forever,median_playtime_forever,discount,peak_ccu,pct_pos_total,num_reviews_total,tags_sep,publisher
1268750,Starship Troopers: Extermination,2024-10-10,0.0,49.99,5,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1268750/header.jpg?t=1739401536,True,False,False,0,27609,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","['English', 'Spanish - Latin America']",['Offworld'],24758,5837,344,186,0,288,81.0,27631.0,"['Online Co-Op', 'Action', 'Sci-fi', 'First-Person', 'FPS', 'Combat', 'Multiplayer', 'Co-op', 'Aliens', 'Arcade', 'PvE', 'Wargame', 'Shooter', 'Space', 'Base-Building', 'Arena Shooter', 'Class-Based', 'Early Access', '3D', 'Realistic']",Offworld
1295660,Sid Meier's Civilization VII,2025-02-10,0.0,69.99,3,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1295660/header.jpg?t=1741195489,True,True,True,80,27276,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",['2K'],17726,17552,0,0,0,21380,49.0,27464.0,"['Strategy', 'Turn-Based Strategy', '4X', 'Grand Strategy', 'Historical', 'Simulation', 'Hex Grid', 'Multiplayer', 'Tactical', 'Singleplayer', 'City Builder', 'Political Sim', 'Diplomacy', 'Turn-Based Tactics', 'Economy', 'War', 'Alternate History', 'PvP', 'Replay Value', 'Stylized']",2K
2218750,Halls of Torment,2024-09-24,0.0,6.66,2,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2218750/header.jpg?t=1738767805,True,False,True,88,27358,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Ukrainian', 'Traditional Chinese', 'Vietnamese']","['English', 'Vietnamese']",['Chasing Carrots'],27147,1170,1362,902,0,669,95.0,27396.0,"['Action Roguelike', 'Rogue-lite', 'Bullet Hell', 'Pixel Graphics', 'Action RPG', 'Dark Fantasy', 'Rogue-like', 'Action', 'RPG', 'Arcade', 'Hack and Slash', 'Top-Down', '2D', 'Singleplayer', 'Atmospheric', 'Dark', 'Demons', 'Gothic', 'Fantasy', 'Medieval']",Chasing Carrots
2161700,Persona 3 Reload,2024-02-01,17.0,69.99,8,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2161700/header.jpg?t=1739389772,True,False,False,89,26632,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Turkish']","['English', 'Japanese', 'Turkish']",['SEGA'],36915,2161,4431,5629,0,1719,95.0,26729.0,"['JRPG', 'RPG', 'Anime', 'Party-Based RPG', 'Turn-Based Strategy', 'Adventure', 'Dating Sim', 'Strategy', 'Story Rich', 'Dark', 'Emotional', 'Strategy RPG', 'Visual Novel', 'Turn-Based Combat', 'Great Soundtrack', 'Colorful', 'Mystery', 'Supernatural', 'Detective', 'Multiple Endings']",SEGA
1371980,No Rest for the Wicked,2024-04-18,17.0,39.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1371980/header.jpg?t=1740561006,True,False,False,0,26398,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese', 'Russian']","['English', 'Russian']",['Moon Studios GmbH'],25077,7740,0,0,0,316,75.0,26422.0,"['Early Access', 'Action', 'RPG', 'Souls-like', 'Action RPG', 'Hack and Slash', 'Exploration', 'Isometric', 'Dark Fantasy', '3D', 'Cinematic', 'Atmospheric', 'Colorful', 'Stylized', 'Immersive Sim', 'Drama', 'Gothic', 'Character Customization', 'Supernatural', 'Combat']",Moon Studios GmbH
2124490,SILENT HILL 2,2024-10-07,17.0,69.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2124490/header.jpg?t=1737565204,True,False,False,0,26289,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Spanish - Latin America', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Ukrainian', 'Portuguese - Brazil']","['English', 'Japanese', 'Portuguese - Brazil']",['KONAMI'],37662,1830,798,954,0,667,95.0,26384.0,"['Psychological Horror', 'Horror', 'Survival Horror', 'Story Rich', 'Atmospheric', 'Psychological', 'Remake', 'Great Soundtrack', 'Singleplayer', 'Third Person', 'Multiple Endings', 'Adventure', 'Action', 'Exploration', 'Cinematic', 'Violent', 'Sexual Content', '3D', 'Classic', 'Action-Adventure']",KONAMI
1359090,Zero Hour,2024-09-09,0.0,18.99,7,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1359090/header.jpg?t=1729760517,True,False,False,0,25964,"['English', 'French', 'Spanish - Spain', 'Japanese', 'Russian', 'Simplified Chinese']","['English', 'French', 'Simplified Chinese']","['Attrito', 'M7 Productions']",23922,6094,623,317,0,40,80.0,25968.0,"['Tactical', 'Shooter', 'FPS', 'Realistic', 'Multiplayer', 'Action', 'Singleplayer', 'Co-op', 'Military', 'First-Person', 'Online Co-Op', 'Third-Person Shooter', 'PvP', 'Team-Based', 'Strategy', 'Immersive Sim', 'Simulation', 'Combat', 'Stealth', 'PvE']",Attrito
2273430,BlazBlue Entropy Effect,2024-02-14,0.0,19.99,5,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2273430/header.jpg?t=1737400773,True,True,False,0,24362,"['Simplified Chinese', 'English', 'Japanese', 'Traditional Chinese']","['Simplified Chinese', 'English', 'Japanese', 'Traditional Chinese']",['91Act'],27141,1440,991,632,0,2539,94.0,24413.0,"['Action Roguelike', 'Action-Adventure', '2D', 'Action', 'Platformer', 'Replay Value', 'Pixel Graphics', 'Post-apocalyptic', 'Cyberpunk', 'Anime', 'Procedural Generation', 'Indie', 'Story Rich', 'Multiple Endings', 'Singleplayer', 'Hack and Slash', '2D Fighter', 'Adventure', '2D Platformer', 'Precision Platformer']",91Act
2051620,Enlisted,2024-07-16,0.0,0.0,12,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2051620/header.jpg?t=1740143461,True,False,True,0,248,"['English', 'French', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Spanish - Latin America']","['English', 'German', 'Japanese', 'Russian', 'Spanish - Latin America']",['Gaijin Network Ltd'],18557,4549,0,0,0,4731,80.0,23425.0,"['FPS', 'World War II', 'Multiplayer', 'Shooter', 'PvP', 'Vehicular Combat', 'First-Person', 'Team-Based', 'Action', '3D', 'War', 'Realistic', 'Free to Play', 'Co-op', 'Simulation', 'Massively Multiplayer', 'Online Co-Op', 'Gore', 'PvE', 'Singleplayer']",Gaijin Network Ltd
1171690,Wayfinder,2024-10-21,0.0,24.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1171690/header.jpg?t=1738083724,True,False,False,0,22995,"['English', 'French', 'Italian', 'German', 'Japanese', 'Spanish - Latin America', 'Korean', 'Polish', 'Portuguese - Brazil', 'Traditional Chinese', 'Spanish - Spain', 'Simplified Chinese']","['English', 'French', 'German', 'Japanese', 'Spanish - Latin America', 'Korean', 'Portuguese - Brazil', 'Traditional Chinese', 'Spanish - Spain', 'Simplified Chinese']",['Airship Syndicate'],14161,10200,0,0,0,408,58.0,23000.0,"['Action RPG', 'Online Co-Op', 'Loot', 'Dungeon Crawler', 'Third Person', 'Exploration', 'Action', 'RPG', 'Adventure', 'Controller', 'Party-Based RPG', 'Open World', 'Action-Adventure', 'Co-op', 'Singleplayer', 'Fantasy', 'Casual', 'Multiplayer', 'Atmospheric', 'Team-Based']",Airship Syndicate
494840,UBOAT,2024-08-02,0.0,29.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/494840/header.jpg?t=1739960368,True,False,False,0,21299,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Russian', 'Korean', 'Simplified Chinese', 'Turkish', 'Czech', 'Portuguese - Portugal', 'Japanese']","['English', 'German', 'Japanese']",['PlayWay S.A.'],18922,3709,0,0,0,1611,83.0,21417.0,"['Simulation', 'World War II', 'Submarine', 'Naval Combat', 'Military', 'Naval', 'War', 'Singleplayer', 'Open World', 'Realistic', 'Historical', 'Action', 'Management', 'Moddable', 'Shooter', 'Physics', 'Replay Value', 'Sandbox', 'RTS', 'Survival']",PlayWay S.A.
427410,Abiotic Factor,2024-05-02,0.0,24.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/427410/header.jpg?t=1739402258,True,False,False,0,20153,"['English', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Traditional Chinese']",['Playstack'],25912,948,1337,620,0,5235,96.0,20647.0,"['Survival', 'Online Co-Op', 'Open World Survival Craft', 'Crafting', 'Early Access', 'Base-Building', 'Sci-fi', 'Co-op Campaign', 'Exploration', 'Multiplayer', 'FPS', 'Sandbox', 'First-Person', 'Building', 'Science', 'Simulation', 'PvE', 'Immersive Sim', 'Aliens', 'Adventure']",Playstack
3241660,R.E.P.O.,2025-02-26,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3241660/header.jpg?t=1740578354,True,False,False,0,15889,['English'],['English'],['semiwork'],18497,628,0,0,0,127336,96.0,19734.0,"['Early Access', 'Horror', 'Online Co-Op', 'Co-op', 'Physics', 'Multiplayer', '3D', 'Comedy', 'Action Roguelike', 'Stealth', 'Action', 'Procedural Generation', 'Post-apocalyptic', 'First-Person', 'Perma Death', 'Exploration', 'Sci-fi', 'Survival', 'Dystopian ', 'Robots']",semiwork
3240220,Grand Theft Auto V Enhanced,2025-03-04,17.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3240220/header.jpg?t=1741381848,True,False,False,0,15444,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']","['English', 'Traditional Chinese']",['Rockstar Games'],7175,6845,168,84,50,127949,54.0,19644.0,"['Action', 'Open World', 'Crime', 'Multiplayer', 'Third Person', 'Automobile Sim', 'First-Person', 'Mature', 'Adventure', 'Shooter', 'Racing', 'Sandbox', 'Third-Person Shooter', 'Atmospheric', 'Comedy', 'Funny', 'PvP', 'Moddable', 'Co-op', 'Online Co-Op']",Rockstar Games
2300320,Farming Simulator 25,2024-11-12,0.0,49.99,4,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2300320/header.jpg?t=1738682684,True,True,False,0,19111,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese', 'Indonesian']","['English', 'Indonesian']",['Giants Software'],24632,5004,1674,1055,0,29832,82.0,19204.0,"['Simulation', 'Farming Sim', 'Realistic', '3D', 'Immersive Sim', 'First-Person', 'Time Management', 'Economy', 'Multiplayer', 'Third Person', 'Building', 'Management', 'Atmospheric', 'Nature', 'Relaxing', 'Online Co-Op', 'Farming', 'Physics', 'Singleplayer', 'Moddable']",Giants Software
1040200,Crime Scene Cleaner,2024-08-14,0.0,15.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1040200/header.jpg?t=1739795370,True,False,False,0,17709,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Polish', 'Russian', 'Portuguese - Brazil', 'Turkish', 'Japanese', 'Korean', 'Traditional Chinese', 'Czech', 'Dutch', 'Portuguese - Portugal']","['English', 'Portuguese - Portugal']","['President Studio', 'PlayWay S.A.']",18267,382,654,659,20,2094,97.0,18336.0,"['Simulation', 'Crime', 'Gore', 'Singleplayer', 'First-Person', 'Relaxing', 'Mature', 'Action', 'Atmospheric', 'Adventure', 'Funny', 'Realistic', 'Exploration', 'Indie', 'Life Sim', 'Stealth', 'Walking Simulator', 'Heist', 'Violent', 'Hacking']",President Studio
2679460,Metaphor: ReFantazio,2024-10-10,0.0,69.99,8,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2679460/header.jpg?t=1736331314,True,False,False,92,18222,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']","['English', 'Japanese', 'Portuguese - Brazil']",['SEGA'],29465,2840,3405,3572,0,2259,91.0,18288.0,"['RPG', 'JRPG', 'Anime', 'Turn-Based Combat', 'Adventure', 'Story Rich', 'Singleplayer', 'Time Management', 'Turn-Based Strategy', 'Dark Fantasy', 'Action RPG', 'Party-Based RPG', 'Fantasy', 'Third Person', 'Colorful', 'Strategy RPG', 'Strategy', 'Choose Your Own Adventure', 'Turn-Based Tactics', '3D']",SEGA
2322010,God of War Ragnarök,2024-09-19,17.0,59.99,3,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2322010/header.jpg?t=1738256985,True,False,False,90,17971,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Dutch', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Thai', 'Traditional Chinese', 'Turkish', 'Croatian']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Greek', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Spanish - Latin America', 'Croatian']",['PlayStation Publishing LLC'],24004,4019,0,0,0,2610,86.0,17998.0,"['Action', 'Adventure', 'Action-Adventure', 'RPG', 'Action RPG', 'Hack and Slash', 'Cinematic', 'Third Person', 'Mythology', '3D', 'Atmospheric', 'Story Rich', 'Emotional', 'Drama', 'Fantasy', 'Singleplayer', 'Combat', 'Open World', 'Gore', 'Souls-like']",PlayStation Publishing LLC
2001120,Split Fiction,2025-03-06,0.0,49.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2001120/header.jpg?t=1741288314,True,False,False,0,12483,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']",['Electronic Arts'],17127,314,0,0,0,201694,98.0,17370.0,"['Split Screen', 'Co-op', 'Female Protagonist', '3D Platformer', 'Action-Adventure', 'Third Person', 'Sci-fi', 'Fantasy', 'Story Rich', 'Action', 'Adventure', 'Local Co-Op', 'Co-op Campaign', 'Online Co-Op', 'Local Multiplayer', 'Multiplayer', 'Puzzle-Platformer', 'Platformer', 'Souls-like']",Electronic Arts
1451190,Undisputed,2024-10-08,0.0,34.99,3,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1451190/header.jpg?t=1736173529,True,False,False,0,16069,"['English', 'French', 'Italian', 'German', 'Spanish - Latin America', 'Spanish - Spain', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Traditional Chinese']",['Deep Silver'],11909,6796,0,0,30,558,64.0,16073.0,"['3D Fighter', 'Third Person', '3D', 'Combat', 'Controller', 'Boxing', 'Fighting', 'Sports', 'Realistic', 'Multiplayer', 'Singleplayer', 'Local Multiplayer', 'Early Access', 'Simulation', 'Action', 'e-sports', 'PvE', 'PvP', 'Character Customization', 'Immersive Sim']",Deep Silver
2878980,NBA 2K25,2024-10-28,0.0,69.99,4,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2878980/header.jpg?t=1740153913,True,False,False,0,15437,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Traditional Chinese']",['2K'],13219,9289,3530,2246,0,20661,59.0,15736.0,"['Sports', 'Basketball', 'Simulation', 'e-sports', '3D', 'Management', 'PvP', 'Controller', 'Character Customization', 'Immersive Sim', 'Team-Based', 'Trading', 'Deckbuilding', 'Co-op', 'Local Co-Op', 'Multiplayer', 'Local Multiplayer', 'Online Co-Op', 'Singleplayer', '4 Player Local']",2K
1601580,Frostpunk 2,2024-09-20,0.0,44.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1601580/header.jpg?t=1741362317,True,True,False,85,15564,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Turkish', 'Traditional Chinese', 'Ukrainian']","['English', 'Simplified Chinese', 'Ukrainian']",['11 bit studios'],15433,4631,682,477,0,626,75.0,15581.0,"['Strategy', 'City Builder', 'Survival', 'Resource Management', 'Post-apocalyptic', 'Simulation', 'Singleplayer', 'Steampunk', 'Sequel', 'Atmospheric', 'Management', 'Base-Building', 'Choices Matter', 'Great Soundtrack', 'Violent', 'Political Sim', 'Snow', 'Politics', 'Colony Sim', 'Psychological Horror']",11 bit studios
2828860,The Forever Winter,2024-09-24,0.0,23.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2828860/ed0d5c7a3a0c07da48aab3c43edc1688fd514e4a/header_alt_assets_1.jpg?t=1741317435,True,False,False,0,15467,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Ukrainian']","['English', 'Ukrainian']",['Fun Dog Studios'],12616,4905,0,0,20,491,72.0,15513.0,"['Early Access', 'Extraction Shooter', 'PvE', 'Looter Shooter', 'Post-apocalyptic', 'Third-Person Shooter', 'Horror', 'Difficult', 'Dystopian ', 'Shooter', 'Third Person', 'Gun Customization', 'Choices Matter', 'Mechs', 'Character Customization', 'Sci-fi', 'Action', 'Tactical', 'Team-Based', 'Stylized']",Fun Dog Studios
1458140,Pacific Drive,2024-02-21,0.0,20.99,5,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1458140/header.jpg?t=1738188317,True,False,False,0,15263,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Polish', 'Portuguese - Brazil', 'Turkish']","['English', 'Turkish']",['Kepler Interactive'],15470,2967,681,534,40,705,83.0,15310.0,"['Driving', 'Survival', 'Story Rich', 'Exploration', 'Survival Horror', 'Sci-fi', 'Crafting', 'Adventure', 'Atmospheric', 'Action', 'First-Person', 'Post-apocalyptic', 'Base-Building', 'Transportation', '3D', 'Sandbox', 'Simulation', 'Building', 'Action-Adventure', 'Investigation']",Kepler Interactive
2420110,Horizon Forbidden West™ Complete Edition,2024-03-21,13.0,59.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2420110/header.jpg?t=1737564719,True,False,False,0,14344,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Spanish - Latin America', 'Turkish']",['PlayStation Publishing LLC'],19185,2229,2275,1841,0,1641,89.0,14376.0,"['Open World', 'Singleplayer', 'Female Protagonist', 'Action', 'RPG', 'Exploration', 'Post-apocalyptic', 'Story Rich', 'Third Person', 'Sci-fi', 'Robots', 'Action RPG', 'Adventure', 'Atmospheric', 'LGBTQ+', 'Great Soundtrack', 'Action-Adventure', 'Controller', 'Stealth', 'Nudity']",PlayStation Publishing LLC
